"startDateTime","endDateTime","tempSingleMean","tempSingleMinimum","tempSingleMaximum","tempSingleVariance","tempSingleNumPts","tempSingleExpUncert","tempSingleStdErMean","finalQF"
"2015-04-22T13:30:00Z","2015-04-22T14:00:00Z",3.88504648580568723303940714686177670955,2.79819507234388353822396311443299055099,5.28839277593870171756407216889783740043,0.3790196007531577704341430035128723829984,1800,0.031121101543706949227319213946429954376,0.0145109077890690722073552265669604821596,1
"2015-04-22T14:00:00Z","2015-04-22T14:30:00Z",5.56601924586714069675963401095941662788,4.24542391757093717785664921393617987632,6.85898336068721015124083351111039519309,0.3122444992358691107092738548089982941746,1800,0.0286903826898753516738693747356592211872,0.0131707693868714260931884751926190801896,1
"2015-04-22T14:30:00Z","2015-04-22T15:00:00Z",6.80813488497721674974627603660337626934,5.31757984202903521975258627207949757575,8.1942773670068778102404394303448498249,0.3876045457435191021744458339526318013668,1800,0.0314401531769158484874715497880970360711,0.0146743265176429629054188907844036293681,1
"2015-04-22T15:00:00Z","2015-04-22T15:30:00Z",8.88409096920029206501112639671191573143,7.36270943483341433477562532061710953712,10.93018182533016258162206213455647230148,0.5639180289463979756092726347560528665781,1800,0.0370833949308334506755890913609619019553,0.0176999376795261634254252669506968231871,1
"2015-04-22T15:30:00Z","2015-04-22T16:00:00Z",10.56792168350030181045440258458256721496,9.25778247643483176432255277177318930625,12.1638709934196338480205668020062148571,0.3120283015372095070105729064380284398794,1800,0.0287203395140666478679847273269842844456,0.013166208885231954137107202029710606439,1
"2015-04-22T16:00:00Z","2015-04-22T16:30:00Z",12.00498371251025098160880588693544268608,9.80246548714813314973071101121604442596,13.77648764434868056127925228793174028396,0.5951790532244523035387828713282942771911,1800,0.0380096175673561714747350492871191818267,0.0181839222823113738636280345417617354542,1
"2015-04-22T16:30:00Z","2015-04-22T17:00:00Z",13.78621485943505398097386205336079001426,11.57310079549254488995302381226792931556,15.5885915651306117268859452451579272747,0.6921748441750933400484768753813114017248,1800,0.0407137336159739682273084326880052685737,0.0196097317701511147935988788049144204705,1
"2015-04-22T17:00:00Z","2015-04-22T17:30:00Z",15.45119423087135679395487386500462889671,13.84837610624314763185793708544224500656,16.84319011488374684404334402643144130706,0.3623162226210656089442352367768762633204,1800,0.030607254278096809874121220218512462452,0.0141875575891355042157382371215135208331,1
"2015-04-22T17:30:00Z","2015-04-22T18:00:00Z",16.85924073306850345943530555814504623413,15.43861211245875608710775850340723991394,19.16191592655588493698815000243484973907,0.4793114399457775176571772135503124445676,1800,0.0345491533206517473231222936647100141271,0.0163182147707158740901345339580075233243,1
"2015-04-22T18:00:00Z","2015-04-22T18:30:00Z",18.04834647596694097160252567846328020095,17.01232777903934234586813545320183038711,19.31722457807124015971567132510244846343,0.2097116666584567801212557469625608064234,1800,0.0245794167165028776267376997566316276788,0.0107938168169058913703484137158739031292,1
