"startDateTime","endDateTime","windSpeedMean","windSpeedMinimum","windSpeedMaximum","windSpeedVariance","windSpeedNumPts","windSpeedExpUncert","windSpeedStdErMean","windSpeedFinalQF","windDirMean","windDirVariance","windDirNumPts","windDirExpUncert","windDirStdErMean","windDirFinalQF"
"2015-04-01T00:00:00Z","2015-04-01T00:02:00Z",2.57600418750328685746353585273027420043,1.01044543630915573118045358569361269474,4.74149767455178672292959163314662873744,0.8114907604138984487107677523454185575246,120,0.094766136490122901414601130909431958571,0.0822339528628482918648501254210714250802,0,78.74345754036478695070400135591626167297,110.884105408939674930479668546468019485,120,0.0720699883400849755643591265652503352612,0.0168476191084108127549168187897521420381,1
"2015-04-01T00:02:00Z","2015-04-01T00:04:00Z",1.23049923529658844501000203308649361133,0.4780167424473750759084111905394820496439,1.79805452614763616736581752775236964225,0.1024655203092051658497751986942603252828,120,0.0374673208173436911305742569311405532062,0.0292212137993965448412581054071779362857,0,38.80379443303958453270752215757966041564,509.677315499082055794133339077234268188,120,0.0720699883400849755643591265652503352612,0.0361203158425318360258415850694291293621,1
"2015-04-01T00:04:00Z","2015-04-01T00:06:00Z",1.61604665658746005085788510768907144665,0.7134423738326735042747372972371522337198,2.6691758907947602530441599810728803277,0.2314015492939427709462307802823488600552,120,0.0541811230535257093432477404348901472985,0.0439129393700329537231219489967770641669,0,33.11496397619384168820033664815127849578,108.47003857771520074493309948593378067,120,0.0720699883400849755643591265652503352612,0.0166632144738820195395412326888617826625,1
"2015-04-01T00:06:00Z","2015-04-01T00:08:00Z",1.8262248715079172356468006910290569067,0.97046381422493033230836090297088958323,2.69258247227452729433139211323577910661,0.1330145230815907575472323287613107822835,120,0.0546351011619344226200034597695776028558,0.0332934582014733984611787320773146348074,0,62.20846449478838025015647872351109981536,1234.887896016731701820390298962593078613,120,0.0720699883400849755643591265652503352612,0.0562234710259469291915301880635524867102,1
"2015-04-01T00:08:00Z","2015-04-01T00:10:00Z",2.55559431249416224574133593705482780933,1.92418814547850303142695338465273380279,3.72400313823713213778887620719615370035,0.173411907050145308595290316588943824172,120,0.0747668832618176015802902156792697496712,0.0380144607408533091730262754026625771075,0,100.290297968241659987143066246062517166,59.12720001518257362249642028473317623138,120,0.0720699883400849755643591265652503352612,0.0123026181226153566439229791740217478945,1
"2015-04-01T00:10:00Z","2015-04-01T00:12:00Z",2.04200117766268229857473670563194900751,1.43781087908667681851682118576718494296,2.69536635636048593767100101104006171226,0.0682381805496337090488623289274983108043,120,0.0546891071113808358017394084527040831744,0.0238464149209117182159900494298199191689,0,135.597478636424597198129049502313137054,110.645470566369070297696453053504228591,120,0.0720699883400849755643591265652503352612,0.016829480375400669711627443803081405349,1
"2015-04-01T00:12:00Z","2015-04-01T00:14:00Z",1.41009417861851105158166319597512483596,0.5515432695265172213794357958249747753143,2.19009135453295700202147600066382437944,0.1489237566169960558237761460986803285777,120,0.0449358852067394953788692646412528119981,0.0352282742288297992527823510044981958344,0,127.626265498452710289711831137537956237,145.77984761764346899326483253389596939,120,0.0720699883400849755643591265652503352612,0.0193175761476446980480226045528979739174,1
"2015-04-01T00:14:00Z","2015-04-01T00:16:00Z",1.96731376959189363518021309573668986558,1.61049682772987812207077240600483492016,2.52224096848021428485253636608831584453,0.0378670906745196336751213550542161101475,120,0.051335526852783967821647337359536322765,0.0177639829135903606904811624644935363903,0,105.020540027988289466520654968917369842,39.72941872891612291596175055019557476043,120,0.0720699883400849755643591265652503352612,0.0100846305485663145784513972103013657033,1
"2015-04-01T00:16:00Z","2015-04-01T00:18:00Z",2.39988221821426472857297085283789783716,1.88859737846900599400612463796278461813,3.34574354982565891347690012480597943067,0.1638255222947725409099462012818548828363,120,0.0673606224796291785938961993451812304556,0.0369487846321062546328661824190930929034,0,120.180204838651405907512526027858257293,25.53748194647905478404936729930341243743,120,0.0720699883400849755643591265652503352612,0.008085240135807022360259210813637764658778,1
"2015-04-01T00:18:00Z","2015-04-01T00:20:00Z",3.02279333400465421988201342173852026462,2.09121970250856259454508290218655019998,4.12167456463996195736854133429005742073,0.1889466942495880985575240629259496927261,120,0.0825723890305771202058338076312793418765,0.0396806726935574269332640540142165264114,0,95.04379802232516283311269944533705711364,146.257719271213545653154142200946807861,120,0.0720699883400849755643591265652503352612,0.0193492121022327927259976121376894298009,1
"2015-04-01T00:20:00Z","2015-04-01T00:22:00Z",3.50556365378000300836447422625496983528,2.27517036730878752237572371086571365594,4.86773064664839782977878712699748575687,0.2826976083984562571060905611375346779823,120,0.0972527071552987398828094001146382652223,0.0485367222144271817652061429271270753815,0,82.94497869249920540823950432240962982177,51.34252835687073712733763386495411396026,120,0.0720699883400849755643591265652503352612,0.0114641672338060118113700625031015079002,1
"2015-04-01T00:22:00Z","2015-04-01T00:24:00Z",3.23022613740472763765865238383412361145,2.03531323272856434769551015051547437906,4.21058194752720638120990770403295755386,0.2216478783211170699996017674493486993014,120,0.0843196117657272481427099819484283216297,0.0429775017035189665914884926678496412932,0,90.98270908449033811393746873363852500915,25.18349983714036710580330691300332546234,120,0.0720699883400849755643591265652503352612,0.008029008719745784478094563496597402263432,1
"2015-04-01T00:24:00Z","2015-04-01T00:26:00Z",3.363750243277058959989744835183955729,2.23224104643741361186926042137201875448,4.08031878401186087756968845496885478496,0.1363539145272566477373743509815540164709,120,0.0817599027066815281505895995906030293554,0.0337087914506063526798307350418326677754,0,93.37297406355202156191808171570301055908,22.71324238705551579187158495187759399414,120,0.0720699883400849755643591265652503352612,0.007625063323023988266780026634705791366286,1
